video_id	video_title	date	segment_number	segment_timestamp	segment_url	segment_topic	reference	article_link	segment_name	doi	open_alex_id	classification
X9sBgyoqFCc	Jak naładować 30 mln elektryków? - Muł i skorupa - Marihuana a lenistwo | Czytamy naturę #139	2022-10-17T10:00:37Z	2)	12:01	https://www.youtube.com/watch?v=X9sBgyoqFCc&t=721s	nieoczywistych skutkach pojawienia się roślin na Ziemi	Spencer, C. J., Davies, N. S., Gernon, T. M., Wang, X., McMahon, W. J., Morrell, T. R. I., ... & Lu, G. M. (2022). Composition of continental crust altered by the emergence of land plants. Nature Geoscience, 15(9), 735-740.	https://www.nature.com/articles/s41561-022-00995-2	Muł i skorupa	https://doi.org/10.1038/s41561-022-00995-2	https://openalex.org/W4293476198	Ziemia|Litosfera|Geologia regionalna i złożowa
X9sBgyoqFCc	Jak naładować 30 mln elektryków? - Muł i skorupa - Marihuana a lenistwo | Czytamy naturę #139	2022-10-17T10:00:37Z	3)	18:41	https://www.youtube.com/watch?v=X9sBgyoqFCc&t=1121s	stereotypie leniwego, zdemotywowanego, zblazowanego palacza marihuany: ile w tym prawdy?	Skumlien, M., Mokrysz, C., Freeman, T. P., Valton, V., Wall, M. B., Bloomfield, M., ... & Lawn, W. (2022). Anhedonia, apathy, pleasure, and effort-based decision-making in adult and adolescent cannabis users and controls. International Journal of Neuropsychopharmacology.	https://academic.oup.com/ijnp/advance-article/doi/10.1093/ijnp/pyac056/6674260?login=true	Marihuana a lenistwo			No DOI
jZeNeDQFaWE	Lody w leczeniu nowotworowym. Ignobel z Medycyny 2022 | Czytamy naturę	2022-10-12T14:00:24Z	1)	00:00	https://www.youtube.com/watch?v=jZeNeDQFaWE	IgNoblu 2022 z medycyny, przyznanym za badania nad skutecznością lodów w łagodzeniu stanów zapalnych jamy ustnej przy stosowaniu chemioterapii	Jasiński, M., Maciejewska, M., Brodziak, A., Górka, M., Skwierawska, K., Jędrzejczak, W. W., ... & Snarski, E. (2021). Ice-cream used as cryotherapy during high-dose melphalan conditioning reduces oral mucositis after autologous hematopoietic stem cell transplantation. Scientific Reports, 11(1), 1-4.	https://www.nature.com/articles/s41598-021-02002-x	Lody w leczeniu nowotworowym	https://doi.org/10.1038/s41598-021-02002-x	https://openalex.org/W3213861857	Medycyna|Nowotwory|Nowotwory krwi
j5tmYnpkMUQ	Mamy czarną dziurę! - AI zrozumiało wodę - Psy się wzruszają | Czytamy naturę #138	2022-10-10T10:51:03Z	1)	01:07	https://www.youtube.com/watch?v=j5tmYnpkMUQ&t=67s	pierwszym przypadku, gdy udało się wyznaczyć masę pojedynczej, nieaktywnej czarnej dziury w naszej galaktyce	Sahu, K. C., Anderson, J., Casertano, S., Bond, H. E., Udalski, A., Dominik, M., ... & RoboNet Collaboration. (2022). An Isolated Stellar-mass Black Hole Detected through Astrometric Microlensing. The Astrophysical Journal, 933(1), 83.	https://iopscience.iop.org/article/10.3847/1538-4357/ac739e	Mamy czarną dziurę!	https://doi.org/10.3847/1538-4357/ac739e	https://openalex.org/W4283828507	Fizyka|Kosmos|Astrofizyka gwiazdowa i galaktyczna
j5tmYnpkMUQ	Mamy czarną dziurę! - AI zrozumiało wodę - Psy się wzruszają | Czytamy naturę #138	2022-10-10T10:51:03Z	2)	12:25	https://www.youtube.com/watch?v=j5tmYnpkMUQ&t=745s	"wyszkoleniu algorytmu ML na pełnym kwantowym opisie wody, aby symulował ją potem ""na oko"""	Piaggi, P. M., Weis, J., Panagiotopoulos, A. Z., Debenedetti, P. G., & Car, R. (2022). Homogeneous ice nucleation in an ab initio machine learning model of water. PNAS 119 (33) e2207294119.	https://www.pnas.org/doi/10.1073/pnas.2207294119	AI zrozumiało wodę	https://doi.org/10.1073/pnas.2207294119	https://openalex.org/W4290725192	Ziemia|Gleba, woda, biosfera|Atmosfera i klimat
j5tmYnpkMUQ	Mamy czarną dziurę! - AI zrozumiało wodę - Psy się wzruszają | Czytamy naturę #138	2022-10-10T10:51:03Z	3)	22:02	https://www.youtube.com/watch?v=j5tmYnpkMUQ&t=1322s	psich łzach ze wzruszenia, że człowiek w końcu wrócił do domu.	Murata, K., Nagasawa, M., Onaka, T., Kanemaki, N., Nakamura, S., Tsubota, K., ... & Kikusui, T. (2022). Increase of tear volume in dogs after reunion with owners is mediated by oxytocin. Current Biology, 32(16), R869-R870.	https://www.cell.com/current-biology/fulltext/S0960-9822(22)01132-0	Psy się wzruszają	https://doi.org/10.1016/j.cub.2022.07.031	https://openalex.org/W4292634226	Biologia|Hodowla zwierząt|Konie i zwierzęta domowe
6ZIcj-hqAcI	Jeszcze mniejsze mikroboty - Kosmos szybko błyska - Fale ryżu w Japonii | Czytamy naturę #137	2022-10-03T09:33:25Z	1)	01:06	https://www.youtube.com/watch?v=6ZIcj-hqAcI&t=66s	robotach zawierających na pokładzie prawdziwą elektronikę, włącznie z logiką kontrolną, o rozmiarze ok. 100 mikrometrów	Reynolds, M. F., Cortese, A. J., Liu, Q., Zheng, Z., Wang, W., Norris, S. L., ... & McEuen, P. L. (2022). Microscopic robots with onboard digital control. Science Robotics, 7(70), eabq2296.	https://www.science.org/doi/full/10.1126/scirobotics.abq2296	Jeszcze mniejsze mikroboty	https://doi.org/10.1126/scirobotics.abq2296	https://openalex.org/W4296564599	Symbole-bity-sygnały|Maszyny|Metamateriały akustyczne i mechaniczne
6ZIcj-hqAcI	Jeszcze mniejsze mikroboty - Kosmos szybko błyska - Fale ryżu w Japonii | Czytamy naturę #137	2022-10-03T09:33:25Z	2)	08:28	https://www.youtube.com/watch?v=6ZIcj-hqAcI&t=508s	szybkich rozbłyskach radiowych, o których im więcej wiadomo, tym robi się dziwniej	Xu, H., Niu, J. R., Chen, P., Lee, K. J., Zhu, W. W., Dong, S., ... & Zou, J. H. (2022). A fast radio burst source at a complex magnetized site in a barred galaxy. Nature, 609(7928), 685-688.	https://www.nature.com/articles/s41586-022-05071-8	Kosmos szybko błyska	https://doi.org/10.1038/s41586-022-05071-8	https://openalex.org/W4296693022	Fizyka|Kosmos|Astrofizyka gwiazdowa i galaktyczna
6ZIcj-hqAcI	Jeszcze mniejsze mikroboty - Kosmos szybko błyska - Fale ryżu w Japonii | Czytamy naturę #137	2022-10-03T09:33:25Z	3)	20:03	https://www.youtube.com/watch?v=6ZIcj-hqAcI&t=1203s	falach postępu, czyli o tym, w jakim tempie Japończycy nauczyli się hodować ryż.	Crema, E. R., Stevens, C. J., & Shoda, S. (2022). Bayesian analyses of direct radiocarbon dates reveal geographic variations in the rate of rice farming dispersal in prehistoric Japan. Science Advances, 8(38), eadc9171.	https://www.science.org/doi/full/10.1126/sciadv.adc9171	Fale ryżu w Japonii	https://doi.org/10.1126/sciadv.adc9171	https://openalex.org/W4296706132	Społeczeństwo|Historia i kultura|Ewolucja człowieka, początki cywilizacji
d6qnF3vAJyo	Amputacja sprzed 31 tys. lat - Niewyspani nie pomagamy - Potworek i planetka | Czytamy naturę #136	2022-09-26T12:13:14Z	1)	01:19	https://www.youtube.com/watch?v=d6qnF3vAJyo&t=79s	udanej amputacji stopy sprzed 31 tysięcy lat	Maloney, T. R., Dilkes-Hall, I. E., Vlok, M., Oktaviana, A. A., Setiawan, P., Priyatno, A. A. D., ... & Aubert, M. (2022). Surgical amputation of a limb 31,000 years ago in Borneo. Nature, 1-5.	https://www.nature.com/articles/s41586-022-05160-8	Amputacja sprzed 31 tys. lat	https://doi.org/10.1038/s41586-022-05160-8	https://openalex.org/W4294904561	Społeczeństwo|Historia i kultura|Ewolucja człowieka, początki cywilizacji
d6qnF3vAJyo	Amputacja sprzed 31 tys. lat - Niewyspani nie pomagamy - Potworek i planetka | Czytamy naturę #136	2022-09-26T12:13:14Z	2)	07:51	https://www.youtube.com/watch?v=d6qnF3vAJyo&t=471s	fatalnych skutkach niewyspania, nawet o godzinę-dwie	Simon, E. B., Vallat, R., Rossi, A., & Walker, M. P. (2022). Sleep loss leads to the withdrawal of human helping across individuals, groups, and large-scale societies. PLoS biology, 20(8), e3001733.	https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3001733	Niewyspani nie pomagamy	https://doi.org/10.1371/journal.pbio.3001733	https://openalex.org/W4292767210	Życie człowieka|Umysł i zdrowie|Zaburzenia snu
d6qnF3vAJyo	Amputacja sprzed 31 tys. lat - Niewyspani nie pomagamy - Potworek i planetka | Czytamy naturę #136	2022-09-26T12:13:14Z	3)	16:31	https://www.youtube.com/watch?v=d6qnF3vAJyo&t=991s	pięknym potworku o nazwie Saccorhytus	Liu, Y., Carlisle, E., Zhang, H., Yang, B., Steiner, M., Shao, T., ... & Donoghue, P. C. (2022). Saccorhytus is an early ecdysozoan and not the earliest deuterostome. Nature, 1-6.	https://www.nature.com/articles/s41586-022-05107-z	Potworek i planetka	https://doi.org/10.1038/s41586-022-05107-z	https://openalex.org/W4292121810	Biologia|Ekologia i ochrona środowiska|Ekosystemy dna oceanu
F5tqyeKnhT0	Pająki śpią i mają REM - Serce świecące - Fizyka kwantowa bujania kajakiem | Czytamy naturę #135	2022-09-19T10:58:17Z	1)	01:07	https://www.youtube.com/watch?v=F5tqyeKnhT0&t=67s	badaniach nad snem pająków, z których wynika, że może nawet mają sny	Rößler, D. C., Kim, K., De Agrò, M., Jordan, A., Galizia, C. G., & Shamble, P. S. (2022). Regularly occurring bouts of retinal movements suggest an REM sleep–like state in jumping spiders. Proceedings of the National Academy of Sciences, 119(33), e2204754119.	https://www.pnas.org/doi/10.1073/pnas.2204754119	Pająki śpią i mają REM	https://doi.org/10.1073/pnas.2204754119	https://openalex.org/W4290725271	Życie człowieka|Umysł i zdrowie|Zaburzenia snu
F5tqyeKnhT0	Pająki śpią i mają REM - Serce świecące - Fizyka kwantowa bujania kajakiem | Czytamy naturę #135	2022-09-19T10:58:17Z	2)	09:17	https://www.youtube.com/watch?v=F5tqyeKnhT0&t=557s	substancji, która po wstrzyknięciu do krwiobiegu sprawia, że w sercu rozświetla się układ bodźcotwórczo-przewodzący, co może znacząco pomóc chirurgom	Goodyer, W. R., Beyersdorf, B. M., Duan, L., van den Berg, N. S., Mantri, S., Galdos, F. X., ... & Wu, S. M. (2022). In vivo visualization and molecular targeting of the cardiac conduction system. The Journal of Clinical Investigation.	https://www.jci.org/articles/view/156955	Serce świecące	https://doi.org/10.1172/jci156955	https://openalex.org/W4292866229	inne|Komórki macierzyste
F5tqyeKnhT0	Pająki śpią i mają REM - Serce świecące - Fizyka kwantowa bujania kajakiem | Czytamy naturę #135	2022-09-19T10:58:17Z	3)	16:40	https://www.youtube.com/watch?v=F5tqyeKnhT0&t=1000s	fizyce bujania kajakiem, która jest zaskakująco podobna do fizyki fal i cząstek kwantowych.	Benham, G. P., Devauchelle, O., Morris, S. W., & Neufeld, J. A. (2022). Gunwale bobbing. Physical Review Fluids, 7(7), 074804.	https://journals.aps.org/prfluids/abstract/10.1103/PhysRevFluids.7.074804	Fizyka kwantowa bujania kajakiem	https://doi.org/10.1103/physrevfluids.7.074804	https://openalex.org/W4286002176	Symbole-bity-sygnały|Komputery i komunikacja|Sieci bezprzewodowe
NC_8RQC7af0	Marihuana po legalizacji - Mózg w przyszłości - Goffer-hodowca | Czytamy naturę #134	2022-09-12T08:08:58Z	1)	01:02	https://www.youtube.com/watch?v=NC_8RQC7af0&t=62s	statystykach na temat wzrostu spożycia marihuany w stanach USA, gdzie doszło do jej legalizacji	Zellers, S. M., Ross, J. M., Saunders, G. R., Ellingson, J. M., Anderson, J. E., Corley, R. P., ... & Vrieze, S. (2022). Impacts of recreational cannabis legalization on cannabis use: a longitudinal discordant twin study. Addiction.	https://onlinelibrary.wiley.com/doi/10.1111/add.16016	Marihuana po legalizacji	https://doi.org/10.1111/add.16016	https://openalex.org/W4293102929	Życie człowieka|Umysł i zdrowie|Uzależnienia od substancji
NC_8RQC7af0	Marihuana po legalizacji - Mózg w przyszłości - Goffer-hodowca | Czytamy naturę #134	2022-09-12T08:08:58Z	2)	04:34	https://www.youtube.com/watch?v=NC_8RQC7af0&t=274s	mózgu, który stale przewiduje przyszłość - i jak wygląda, kiedy się go zaskoczy	Heilbron, M., Armeni, K., Schoffelen, J. M., Hagoort, P., & De Lange, F. P. (2022). A hierarchy of linguistic predictions during natural language comprehension. Proceedings of the National Academy of Sciences, 119(32), e2201968119.	https://www.pnas.org/doi/abs/10.1073/pnas.2201968119	Mózg w przyszłości	https://doi.org/10.1073/pnas.2201968119	https://openalex.org/W4289638300	Medycyna|Mózg i zdrowie psychiczne|Procesy poznawcze człowieka
NC_8RQC7af0	Marihuana po legalizacji - Mózg w przyszłości - Goffer-hodowca | Czytamy naturę #134	2022-09-12T08:08:58Z	3)	17:03	https://www.youtube.com/watch?v=NC_8RQC7af0&t=1023s	gofferach, które być może, choć prawdę mówiąc niekoniecznie, hodują sosny.	Selden, V., & Putz, F. E. (2022). Root cropping by pocket gophers. Current Biology, 32(13), R734-R735.	https://www.sciencedirect.com/science/article/abs/pii/S0960982222009150	Goffer-hodowca	https://doi.org/10.1016/j.cub.2022.06.003	https://openalex.org/W4285009448	Biologia|Ekologia i ochrona środowiska|Ekologia i zachowania zwierząt
Hu7eWoJEax0	Skutki wojny nuklearnej - Gruz z kosmosu! - Impreza wielorybów | Czytamy naturę #133	2022-09-05T09:15:10Z	1)	01:24	https://www.youtube.com/watch?v=Hu7eWoJEax0&t=84s	tym, jak sonda OSIRIS-REx zgarnęła garść gruzu z asteroidy Bennu	Lauretta, D. S., Adam, C. D., Allen, A. J., Ballouz, R. L., Barnouin, O. S., Becker, K. J., ... & Yumoto, K. (2022). Spacecraft sample collection and subsurface excavation of asteroid (101955) Bennu. Science, 377(6603), 285-291.	https://www.science.org/doi/10.1126/science.abm1018	Skutki wojny nuklearnej	https://doi.org/10.1126/science.abm1018	https://openalex.org/W4284699865	Fizyka|Kosmos|Asteroidy i wietrzenie kosmiczne
Hu7eWoJEax0	Skutki wojny nuklearnej - Gruz z kosmosu! - Impreza wielorybów | Czytamy naturę #133	2022-09-05T09:15:10Z	2)	12:10	https://www.youtube.com/watch?v=Hu7eWoJEax0&t=730s	tym, że nawet lokalny konflikt nuklearny może spowodować zagładę ludzkości	Xia, L., Robock, A., Scherrer, K., Harrison, C. S., Bodirsky, B. L., Weindl, I., ... & Heneghan, R. (2022). Global food insecurity and famine from reduced crop, marine fishery and livestock production due to climate disruption from nuclear war soot injection. Nature Food, 3(8), 586-596.	https://www.nature.com/articles/s43016-022-00573-0	Gruz z kosmosu!	https://doi.org/10.1038/s43016-022-00573-0	https://openalex.org/W4291904039	Społeczeństwo|Rynki i rządy|Polityka środowiskowa
Hu7eWoJEax0	Skutki wojny nuklearnej - Gruz z kosmosu! - Impreza wielorybów | Czytamy naturę #133	2022-09-05T09:15:10Z	3)	27:30	https://www.youtube.com/watch?v=Hu7eWoJEax0&t=1650s	tym, że finwale wróciły na swoje historyczne terytoria łowieckie.	Herr, H., Viquerat, S., Devas, F., Lees, A., Wells, L., Gregory, B., ... & Meyer, B. (2022). Return of large fin whale feeding aggregations to historical whaling grounds in the Southern Ocean. Scientific reports, 12(1), 1-15.	https://www.nature.com/articles/s41598-022-13798-7	Impreza wielorybów	https://doi.org/10.1038/s41598-022-13798-7	https://openalex.org/W4284676057	Biologia|Ekologia i ochrona środowiska|Ekosystemy dna oceanu
Z0YEiC_NWrY	Gorące mózgi - Skąd dżuma? - Krytyczne ławice rybek | Czytamy naturę #132	2022-06-27T10:21:21Z	1)	01:03	https://www.youtube.com/watch?v=Z0YEiC_NWrY&t=63s	prawdziwej temperaturze mózgu ludzkiego	Rzechorzek, N. M., Thrippleton, M. J., Chappell, F. M., Mair, G., Ercole, A., Cabeleira, M., ... & O’Neill, J. S. (2022). A daily temperature rhythm in the human brain predicts survival after brain injury. Brain.	https://www.repository.cam.ac.uk/handle/1810/333415	Gorące mózgi	https://doi.org/10.1093/brain/awab466	https://openalex.org/W4206191476	Medycyna|Intensywna terapia|Nagłe zatrzymanie krążenia
Z0YEiC_NWrY	Gorące mózgi - Skąd dżuma? - Krytyczne ławice rybek | Czytamy naturę #132	2022-06-27T10:21:21Z	2)	06:51	https://www.youtube.com/watch?v=Z0YEiC_NWrY&t=411s	pochodzeniu dżumy	Spyrou, M. A., Musralina, L., Gnecchi Ruscone, G. A., Kocher, A., Borbone, P. G., Khartanovich, V. I., ... & Krause, J. (2022). The source of the Black Death in fourteenth-century central Eurasia. Nature, 1-7	https://www.nature.com/articles/s41586-022-04800-3	Skąd dżuma?	https://doi.org/10.1038/s41586-022-04800-3	https://openalex.org/W4282976410	Społeczeństwo|Historia i kultura|Świat starożytny
Z0YEiC_NWrY	Gorące mózgi - Skąd dżuma? - Krytyczne ławice rybek | Czytamy naturę #132	2022-06-27T10:21:21Z	3)	14:51	https://www.youtube.com/watch?v=Z0YEiC_NWrY&t=891s	kontrolowaniu poziomu paniki u rybek	Poel, W., Daniels, B. C., Sosna, M. M., Twomey, C. R., Leblanc, S. P., Couzin, I. D., & Romanczuk, P. (2021). Subcritical escape waves in schooling fish. arXiv preprint arXiv:2108.05537.	https://www.science.org/doi/10.1126/sciadv.abm6385	Krytyczne ławice rybek	https://doi.org/10.1126/sciadv.abm6385	https://openalex.org/W3190503230	Medycyna|Mózg i zdrowie psychiczne|Procesy poznawcze człowieka
ZEPriosgpGo	Na glonowej tratwie - Termometr nano - Dlaczego żabki kiepsko skaczą? | Czytamy naturę #131	2022-06-20T07:44:18Z	1)	00:58	https://www.youtube.com/watch?v=ZEPriosgpGo&t=58s	matach-tratwach z wielkich glonów (listownic), które pokonują tysiące kilometrów po oceanie, a z nimi małe ekosystemy	Fraser, C. I., Dutoit, L., Morrison, A. K., Pardo, L. M., Smith, S. D., Pearman, W. S., ... & Macaya, E. C. (2022). Southern Hemisphere coasts are biologically connected by frequent, long-distance rafting events. Current Biology	https://www.sciencedirect.com/science/article/pii/S0960982222007977	Na glonowej tratwie	https://doi.org/10.1016/j.cub.2022.05.035	https://openalex.org/W4282913806	Biologia|Ekologia i ochrona środowiska|Ekosystemy dna oceanu
ZEPriosgpGo	Na glonowej tratwie - Termometr nano - Dlaczego żabki kiepsko skaczą? | Czytamy naturę #131	2022-06-20T07:44:18Z	2)	07:57	https://www.youtube.com/watch?v=ZEPriosgpGo&t=477s	termometrze mniejszym od połowy milimetra, który mierzy temperaturę z dokładnością lepszą od mikrokelwina	Reihani, A., Meyhofer, E. & Reddy, P. Nanokelvin-resolution thermometry with a photonic microscale sensor at room temperature. Nat. Photon. 16, 422–427 (2022)	https://www.nature.com/articles/s41566-022-01011-0	Termometr nano			No DOI
ZEPriosgpGo	Na glonowej tratwie - Termometr nano - Dlaczego żabki kiepsko skaczą? | Czytamy naturę #131	2022-06-20T07:44:18Z	3)	15:34	https://www.youtube.com/watch?v=ZEPriosgpGo&t=934s	fundamentalnych fizycznych ograniczeniach na zdolność małych żab do kontrolowania lotu.	Richard L. Essner et al. Semicircular canal size constrains vestibular function in miniaturized frogs. Science Advances, 15 Jun 2022, Vol 8, Issue 24,	https://www.science.org/doi/10.1126/sciadv.abn1104	Dlaczego żabki kiepsko skaczą?	https://doi.org/10.1126/sciadv.abn1104	https://openalex.org/W4282932704	Biologia|Ekologia i ochrona środowiska|Ekologia i zachowania zwierząt
GNNoj26VbXo	Koszt molestowania w pracy - Dwie czarne dziury - Żyrafa z hełmem | Czytamy naturę #130	2022-06-13T08:21:50Z	1)	00:43	https://www.youtube.com/watch?v=GNNoj26VbXo&t=43s	definicji molestowania seksualnego i próbie policzenia, przez ekonomistów, na ile wyceniamy molestowanie w pracy	Folke, O., & Rickne, J. K. (2022). Sexual harassment and gender inequality in the labor market. The Quarterly Journal of Economics, qjac018,	https://doi.org/10.1093/qje/qjac018	Koszt molestowania w pracy	https://doi.org/10.1093/qje/qjac018	https://openalex.org/W4226478235	Życie człowieka|Umysł i zdrowie|Przemoc
GNNoj26VbXo	Koszt molestowania w pracy - Dwie czarne dziury - Żyrafa z hełmem | Czytamy naturę #130	2022-06-13T08:21:50Z	2)	09:52	https://www.youtube.com/watch?v=GNNoj26VbXo&t=592s	symulacji dwóch krążących wokół siebie supermasywnych czarnych dziur i o tym, jak je rozpoznać z dużej odległości	Davelaar, J., & Haiman, Z. (2022). Self-lensing flares from black hole binaries: General-relativistic ray tracing of black hole binaries. Physical Review D, 105(10), 103010	https://journals.aps.org/prd/abstract/10.1103/PhysRevD.105.103010	Dwie czarne dziury	https://doi.org/10.1103/physrevd.105.103010	https://openalex.org/W4229365678	Fizyka|Kosmos|Kosmologia i astronomia obserwacyjna
GNNoj26VbXo	Koszt molestowania w pracy - Dwie czarne dziury - Żyrafa z hełmem | Czytamy naturę #130	2022-06-13T08:21:50Z	3)	16:00	https://www.youtube.com/watch?v=GNNoj26VbXo&t=960s	pradawnej żyrafie z potężnym kostnym hełmem, prawdopodobnie do walenia się nawzajem po głowach.	Wang, S. Q., Ye, J., Meng, J., Li, C., Costeur, L., Mennecart, B., ... & Deng, T. (2022). Sexual selection promotes giraffoid head-neck evolution and ecological adaptation. Science, 376(6597), eabl8316	https://www.science.org/doi/10.1126/science.abl8316	Żyrafa z hełmem	https://doi.org/10.1126/science.abl8316	https://openalex.org/W4281781931	Biologia|Ekologia i ochrona środowiska|Biogeografia
uaBBf87M09k	Miękki stetoskop - Sztuczne witki - Papug z trzema nogami | Czytamy naturę #129	2022-06-06T09:13:54Z	1)	00:53	https://www.youtube.com/watch?v=uaBBf87M09k&t=53s	miękkim bezprzewodowym stetoskopie, który nie tylko nagrywa przez 10 godzin odgłosy pracy serca i płuc, ale ponadto analizuje je, wykrywając automatycznie: szmery, trzeszczenia, furczenia, rzężenia i świsty	Lee, S. H., Kim, Y. S., Yeo, M. K., Mahmood, M., Zavanelli, N., Chung, C., ... & Yeo, W. H. (2022). Fully portable continuous real-time auscultation with a soft wearable stethoscope designed for automated disease diagnosis. Science Advances, 8(21), eabo5867	https://www.science.org/doi/10.1126/sciadv.abo5867	Miękki stetoskop	https://doi.org/10.1126/sciadv.abo5867	https://openalex.org/W4281477655	Medycyna|Intensywna terapia|Bezdech senny
uaBBf87M09k	Miękki stetoskop - Sztuczne witki - Papug z trzema nogami | Czytamy naturę #129	2022-06-06T09:13:54Z	2)	08:02	https://www.youtube.com/watch?v=uaBBf87M09k&t=482s	"metapowierzchni, czyli ""superpowierzchni"", wyposażonej w sterowany elektrycznie ""mikrodywan"" z witek, mogący sterować płynami w skali mikro"	Wang, W., Liu, Q., Tanasijevic, I., Reynolds, M. F., Cortese, A. J., Miskin, M. Z., ... & Cohen, I. (2022). Cilia metasurfaces for electronically programmable microfluidic manipulation. Nature, 605(7911), 681-686	https://www.nature.com/articles/s41586-022-04645-w	Sztuczne witki	https://doi.org/10.1038/s41586-022-04645-w	https://openalex.org/W4281477556	Symbole-bity-sygnały|Maszyny|Metamateriały akustyczne i mechaniczne
uaBBf87M09k	Miękki stetoskop - Sztuczne witki - Papug z trzema nogami | Czytamy naturę #129	2022-06-06T09:13:54Z	3)	13:31	https://www.youtube.com/watch?v=uaBBf87M09k&t=811s	papugach, które przemieszczają się z pomocą dziobu, co oznacza, że głowa staje się ich trzecią kończyną.	Young, M. W., Dickinson, E., Flaim, N. D., & Granatosky, M. C. (2022). Overcoming a ‘forbidden phenotype’: the parrot's head supports, propels and powers tripedal locomotion. Proceedings of the Royal Society B, 289(1975), 20220245	https://royalsocietypublishing.org/doi/10.1098/rspb.2022.0245	Papug z trzema nogami	https://doi.org/10.1098/rspb.2022.0245	https://openalex.org/W4280549628	Medycyna|Mózg i zdrowie psychiczne|Procesy poznawcze człowieka
YxlAGR_Y7Gg	Ząb Denisowianki - galaktyki bez ciemnej materii - odgłosy Marsa | Czytamy naturę #128	2022-05-30T10:50:31Z	1)	01:23	https://www.youtube.com/watch?v=YxlAGR_Y7Gg&t=83s	znalezionym w Laosie zębie, który pokazuje, że bliscy krewniacy Neandertalczyków, Denisowianie, radzili sobie lepiej niż przypuszczaliśmy	Demeter, F., Zanolli, C., Westaway, K.E. et al. A Middle Pleistocene Denisovan molar from the Annamite Chain of northern Laos. Nat Commun 13, 2557 (2022).	https://doi.org/10.1038/s41467-022-29923-z	Ząb Denisowianki	https://doi.org/10.1038/s41467-022-29923-z	https://openalex.org/W4280607584	Społeczeństwo|Historia i kultura|Ewolucja człowieka, początki cywilizacji
YxlAGR_Y7Gg	Ząb Denisowianki - galaktyki bez ciemnej materii - odgłosy Marsa | Czytamy naturę #128	2022-05-30T10:50:31Z	2)	05:50	https://www.youtube.com/watch?v=YxlAGR_Y7Gg&t=350s	grupie galaktyk pozbawionych ciemnej materii, co mówi nam zaskakująco dużo o tym ważnym skladniku Kosmosu	van Dokkum, P., Shen, Z., Keim, M.A. et al. A trail of dark-matter-free galaxies from a bullet-dwarf collision. Nature 605, 435–439 (2022).	https://doi.org/10.1038/s41586-022-04665-6	galaktyki bez ciemnej materii	https://doi.org/10.1038/s41586-022-04665-6	https://openalex.org/W4280492587	Fizyka|Kosmos|Astrofizyka gwiazdowa i galaktyczna
YxlAGR_Y7Gg	Ząb Denisowianki - galaktyki bez ciemnej materii - odgłosy Marsa | Czytamy naturę #128	2022-05-30T10:50:31Z	3)	11:02	https://www.youtube.com/watch?v=YxlAGR_Y7Gg&t=662s	udanym nagraniu dźwięków Marsa przez łazika Perseverance.	Maurice, S., Chide, B., Murdoch, N. et al. In situ recording of Mars soundscape. Nature 605, 653–658 (2022).	https://doi.org/10.1038/s41586-022-04679-0	odgłosy Marsa	https://doi.org/10.1038/s41586-022-04679-0	https://openalex.org/W4220889698	Fizyka|Kosmos|Asteroidy i wietrzenie kosmiczne
xu4DFwEzcME	Jak trawa ocali świat - Trzęsienia na Marsie - Łzy hodowlane [Czytamy naturę #127]	2022-05-16T10:03:56Z	1)	00:56	https://www.youtube.com/watch?v=xu4DFwEzcME&t=56s	możliwościach odciągania dwutlenku węgla z powietrza, również przy pomocy gigantycznych hodowli topoli i trawy o nazwie miskant	Cobo, S., Galán-Martín, Á., Tulus, V. et al. Human and planetary health implications of negative emissions technologies. Nat Commun 13, 2535 (2022).	https://doi.org/10.1038/s41467-022-30136-7	Jak trawa ocali świat	https://doi.org/10.1038/s41467-022-30136-7	https://openalex.org/W4229373338	Ziemia|Gleba, woda, biosfera|Zanieczyszczenie powietrza
xu4DFwEzcME	Jak trawa ocali świat - Trzęsienia na Marsie - Łzy hodowlane [Czytamy naturę #127]	2022-05-16T10:03:56Z	2)	13:45	https://www.youtube.com/watch?v=xu4DFwEzcME&t=825s	"trzęsieniach ziemi na Marsie, nazywanych czasem hiperpoprawnie ""trzęsieniami Marsa"", co w sumie nie ma sensu, bo chodzi przecież o trzęsienia ""ziemi"", a nie trzęsienia ""Ziemi"", w związku z czym gdy dochodzi do zjawisk sejsmicznych na Marsie, są to trzęsienia ziemi na Marsie, podobnie jak przyszli hodowcy na Marsie będą wtykać sadzonki w ziemię, a nie w Marsa"	Sun, W., Tkalčić, H. Repetitive marsquakes in Martian upper mantle. Nat Commun 13, 1695 (2022).	https://doi.org/10.1038/s41467-022-29329-x	Trzęsienia na Marsie	https://doi.org/10.1038/s41467-022-29329-x	https://openalex.org/W4220903856	Fizyka|Kosmos|Wiatr słoneczny i magnetosfery
